video_id,author,comment,like_count,published_at,keyword,video_title,cleaning,case_folding,tokenizing,normalisasi,label
WnDYQEcFAl4,@SprunkyLovers-d3t,"Gg sih lutpi turret aja di terobos 
Btw ini yg nge react itu suaranya kayak gamer Teguh sugianto😂",0,2026-04-07T11:20:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Gg sih lutpi turret aja di terobos Btw ini yg nge react itu suaranya kayak gamer Teguh sugianto,gg sih lutpi turret aja di terobos btw ini yg nge react itu suaranya kayak gamer teguh sugianto,"['gg', 'sih', 'lutpi', 'turret', 'aja', 'di', 'terobos', 'btw', 'ini', 'yg', 'nge', 'react', 'itu', 'suaranya', 'kayak', 'gamer', 'teguh', 'sugianto']","['gg', 'sih', 'lutpi', 'turret', 'saja', 'di', 'terobos', 'btw', 'ini', 'yang', 'nge', 'react', 'itu', 'suaranya', 'kayak', 'gamer', 'teguh', 'sugianto']",Non-Toxic
WnDYQEcFAl4,@cyhumie,gg onic,0,2026-04-06T16:39:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,gg onic,gg onic,"['gg', 'onic']","['gg', 'onic']",Non-Toxic
WnDYQEcFAl4,@stokopm-s8k,gila ajg kelraaaa😮,0,2026-04-06T14:56:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,gila ajg kelraaaa,gila ajg kelraaaa,"['gila', 'ajg', 'kelraaaa']","['gila', 'ajg', 'kelraaaa']",Non-Toxic
WnDYQEcFAl4,@khoko3279,"Bono ng casters promise, english kinamatiseh hahahaha",0,2026-04-06T08:38:05Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Bono ng casters promise english kinamatiseh hahahaha,bono ng casters promise english kinamatiseh hahahaha,"['bono', 'ng', 'casters', 'promise', 'english', 'kinamatiseh', 'hahahaha']","['bono', 'ng', 'casters', 'promise', 'english', 'kinamatiseh', 'hahahaha']",Non-Toxic
WnDYQEcFAl4,@khoko3279,"Inang caster yan, wala nabang iba parang nag totoubrush lng ampota",0,2026-04-06T08:36:06Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Inang caster yan wala nabang iba parang nag totoubrush lng ampota,inang caster yan wala nabang iba parang nag totoubrush lng ampota,"['inang', 'caster', 'yan', 'wala', 'nabang', 'iba', 'parang', 'nag', 'totoubrush', 'lng', 'ampota']","['inang', 'caster', 'yan', 'wala', 'nabang', 'iba', 'parang', 'nag', 'totoubrush', 'lng', 'ampota']",Non-Toxic
WnDYQEcFAl4,@MboIrwan,Onic bakit,0,2026-04-06T06:29:57Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Onic bakit,onic bakit,"['onic', 'bakit']","['onic', 'bakit']",Non-Toxic
WnDYQEcFAl4,@poiuytrewq_12345,player ererki dibeli onic buat dijadiin camat wkw,0,2026-04-06T04:00:05Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,player ererki dibeli onic buat dijadiin camat wkw,player ererki dibeli onic buat dijadiin camat wkw,"['player', 'ererki', 'dibeli', 'onic', 'buat', 'dijadiin', 'camat', 'wkw']","['player', 'ererki', 'dibeli', 'onic', 'buat', 'dijadiin', 'camat', 'wkw']",Non-Toxic
WnDYQEcFAl4,@San-Slwly,Mid.brawl,0,2026-04-05T18:21:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Midbrawl,midbrawl,['midbrawl'],['midbrawl'],Non-Toxic
WnDYQEcFAl4,@idhawahida4923,Njir kairi mau kumar,0,2026-04-05T15:44:34Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Njir kairi mau kumar,njir kairi mau kumar,"['njir', 'kairi', 'mau', 'kumar']","['njir', 'kairi', 'mau', 'kumar']",Non-Toxic
WnDYQEcFAl4,@RomadonaRomadona-d3h,Di gendong klara,0,2026-04-05T14:08:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Di gendong klara,di gendong klara,"['di', 'gendong', 'klara']","['di', 'gendong', 'klara']",Non-Toxic
WnDYQEcFAl4,@prastibkk-yb8og,Onic id jakarta mlbb bersama Infinix juara mpl season 17 thn ini 🤲🤲🔥🔥🇮🇩😍🥰,2,2026-04-05T12:53:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Onic id jakarta mlbb bersama Infinix juara mpl season thn ini,onic id jakarta mlbb bersama infinix juara mpl season thn ini,"['onic', 'id', 'jakarta', 'mlbb', 'bersama', 'infinix', 'juara', 'mpl', 'season', 'thn', 'ini']","['onic', 'id', 'jakarta', 'mlbb', 'bersama', 'infinix', 'juara', 'mpl', 'season', 'tahun', 'ini']",Non-Toxic
WnDYQEcFAl4,@melisayulia5946,Coy itu geek nya kok pake zetian jungle,0,2026-04-05T11:40:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Coy itu geek nya kok pake zetian jungle,coy itu geek nya kok pake zetian jungle,"['coy', 'itu', 'geek', 'nya', 'kok', 'pake', 'zetian', 'jungle']","['coy', 'itu', 'geek', 'nya', 'kok', 'pake', 'zetian', 'jungle']",Non-Toxic
WnDYQEcFAl4,@dedidedi4530,onic menang,0,2026-04-05T08:13:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,onic menang,onic menang,"['onic', 'menang']","['onic', 'menang']",Non-Toxic
WnDYQEcFAl4,@SyahrilAndika,baloy baloy wkwkwk,0,2026-04-05T07:57:54Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,baloy baloy wkwkwk,baloy baloy wkwkwk,"['baloy', 'baloy', 'wkwkwk']","['baloy', 'baloy', 'wkwkwk']",Non-Toxic
WnDYQEcFAl4,@HasanBasri-u7w7g,Aku tetap milih skylar,0,2026-04-05T07:20:23Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Aku tetap milih skylar,aku tetap milih skylar,"['aku', 'tetap', 'milih', 'skylar']","['aku', 'tetap', 'milih', 'skylar']",Non-Toxic
WnDYQEcFAl4,@Andysiatm,Kelra jago banget,0,2026-04-05T06:10:11Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kelra jago banget,kelra jago banget,"['kelra', 'jago', 'banget']","['kelra', 'jago', 'banget']",Non-Toxic
WnDYQEcFAl4,@ifaslidud2097,Kumarrrr aaaaa,0,2026-04-05T05:20:58Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kumarrrr aaaaa,kumarrrr aaaaa,"['kumarrrr', 'aaaaa']","['kumarrrr', 'aaaaa']",Non-Toxic
WnDYQEcFAl4,@mutiaa1922,"Singkat padat ""kumar"" 😂😂😂",0,2026-04-05T03:51:28Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Singkat padat kumar,singkat padat kumar,"['singkat', 'padat', 'kumar']","['singkat', 'padat', 'kumar']",Non-Toxic
WnDYQEcFAl4,@karanganyar7166,Kumar😢,0,2026-04-05T03:04:35Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kumar,kumar,['kumar'],['kumar'],Non-Toxic
WnDYQEcFAl4,@awanrider5873,baloy kenap wkwk,0,2026-04-05T01:56:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,baloy kenap wkwk,baloy kenap wkwk,"['baloy', 'kenap', 'wkwk']","['baloy', 'kenap', 'wkwk']",Non-Toxic
WnDYQEcFAl4,@PRAZKEN_23,"di mpl id udah pake jam buat deteksi detak jantung kan ko ga di liatin nih,kmi ingin melihat pemain rrq ter pressure bngt ga ya",0,2026-04-04T18:17:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,di mpl id udah pake jam buat deteksi detak jantung kan ko ga di liatin nihkmi ingin melihat pemain rrq ter pressure bngt ga ya,di mpl id udah pake jam buat deteksi detak jantung kan ko ga di liatin nihkmi ingin melihat pemain rrq ter pressure bngt ga ya,"['di', 'mpl', 'id', 'udah', 'pake', 'jam', 'buat', 'deteksi', 'detak', 'jantung', 'kan', 'ko', 'ga', 'di', 'liatin', 'nihkmi', 'ingin', 'melihat', 'pemain', 'rrq', 'ter', 'pressure', 'bngt', 'ga', 'ya']","['di', 'mpl', 'id', 'udah', 'pake', 'jam', 'buat', 'deteksi', 'detak', 'jantung', 'kan', 'ko', 'tidak', 'di', 'liatin', 'nihkmi', 'ingin', 'melihat', 'pemain', 'rrq', 'ter', 'pressure', 'bngt', 'tidak', 'ya']",Non-Toxic
WnDYQEcFAl4,@alameditzz1765,ga ada Skyler ga seru,0,2026-04-04T15:56:15Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,ga ada Skyler ga seru,ga ada skyler ga seru,"['ga', 'ada', 'skyler', 'ga', 'seru']","['tidak', 'ada', 'skyler', 'tidak', 'seru']",Non-Toxic
WnDYQEcFAl4,@arsitadilfiana9406,"aga ga netral ya caster nya, rada jomplang",1,2026-04-04T15:46:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,aga ga netral ya caster nya rada jomplang,aga ga netral ya caster nya rada jomplang,"['aga', 'ga', 'netral', 'ya', 'caster', 'nya', 'rada', 'jomplang']","['aga', 'tidak', 'netral', 'ya', 'caster', 'nya', 'rada', 'jomplang']",Non-Toxic
WnDYQEcFAl4,@haritrianto-26,Hc kok dipik. Apa sudah gak ada tank,0,2026-04-04T15:39:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Hc kok dipik Apa sudah gak ada tank,hc kok dipik apa sudah gak ada tank,"['hc', 'kok', 'dipik', 'apa', 'sudah', 'gak', 'ada', 'tank']","['hc', 'kok', 'dipik', 'apa', 'sudah', 'tidak', 'ada', 'tank']",Non-Toxic
WnDYQEcFAl4,@asihasnitaasnita8423,kairi malah pick kumar,0,2026-04-04T14:41:53Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,kairi malah pick kumar,kairi malah pick kumar,"['kairi', 'malah', 'pick', 'kumar']","['kairi', 'malah', 'pick', 'kumar']",Non-Toxic
WnDYQEcFAl4,@Lannn_Mode_Gaming,"itu dimenit 2:52 siapa ya, kok baru lihat?",0,2026-04-04T14:09:51Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,itu dimenit siapa ya kok baru lihat,itu dimenit siapa ya kok baru lihat,"['itu', 'dimenit', 'siapa', 'ya', 'kok', 'baru', 'lihat']","['itu', 'dimenit', 'siapa', 'ya', 'kok', 'baru', 'lihat']",Non-Toxic
WnDYQEcFAl4,@danangraditya1333,"dah ya adick2, catet tuh roam damage itu gk guna...gk ush di pake lagi itu hc, sober, selena roam",0,2026-04-04T13:21:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,dah ya adick catet tuh roam damage itu gk gunagk ush di pake lagi itu hc sober selena roam,dah ya adick catet tuh roam damage itu gk gunagk ush di pake lagi itu hc sober selena roam,"['dah', 'ya', 'adick', 'catet', 'tuh', 'roam', 'damage', 'itu', 'gk', 'gunagk', 'ush', 'di', 'pake', 'lagi', 'itu', 'hc', 'sober', 'selena', 'roam']","['sudah', 'ya', 'adick', 'catet', 'tuh', 'roam', 'damage', 'itu', 'tidak', 'gunagk', 'ush', 'di', 'pake', 'lagi', 'itu', 'hc', 'sober', 'selena', 'roam']",Non-Toxic
WnDYQEcFAl4,@NasrunEpendi-g4h,Gg,0,2026-04-04T11:34:21Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Gg,gg,['gg'],['gg'],Non-Toxic
WnDYQEcFAl4,@kangden8149,Aneh baloy boot di kasih main terus,0,2026-04-04T11:05:11Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Aneh baloy boot di kasih main terus,aneh baloy boot di kasih main terus,"['aneh', 'baloy', 'boot', 'di', 'kasih', 'main', 'terus']","['aneh', 'baloy', 'boot', 'di', 'kasih', 'main', 'terus']",Non-Toxic
WnDYQEcFAl4,@pradiptareborn95,Baloy d pegangin sanz susah dia mau incer kelra 🙊,0,2026-04-04T10:54:08Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Baloy d pegangin sanz susah dia mau incer kelra,baloy d pegangin sanz susah dia mau incer kelra,"['baloy', 'd', 'pegangin', 'sanz', 'susah', 'dia', 'mau', 'incer', 'kelra']","['baloy', 'd', 'pegangin', 'sanz', 'susah', 'dia', 'mau', 'incer', 'kelra']",Non-Toxic
WnDYQEcFAl4,@AaaAa-j8m7z,Gg onic,0,2026-04-04T09:16:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Gg onic,gg onic,"['gg', 'onic']","['gg', 'onic']",Non-Toxic
WnDYQEcFAl4,@FinoMarcelo,Baxia kumar telah datang ❤,0,2026-04-04T08:47:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Baxia kumar telah datang,baxia kumar telah datang,"['baxia', 'kumar', 'telah', 'datang']","['baxia', 'kumar', 'telah', 'datang']",Non-Toxic
WnDYQEcFAl4,@karinnnnnnnnnnnnnnnn,my ayang kelra jago bgt,0,2026-04-04T08:46:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,my ayang kelra jago bgt,my ayang kelra jago bgt,"['my', 'ayang', 'kelra', 'jago', 'bgt']","['my', 'ayang', 'kelra', 'jago', 'banget']",Non-Toxic
WnDYQEcFAl4,@Riskiandanda,jago bgt kelra nya,0,2026-04-04T08:39:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,jago bgt kelra nya,jago bgt kelra nya,"['jago', 'bgt', 'kelra', 'nya']","['jago', 'banget', 'kelra', 'nya']",Non-Toxic
WnDYQEcFAl4,@UmmuSyifarini,"Tumben kumar kairi kaga kocak 
Yg sekarang gg bahkan bisa 
Tripelkill😮😮",0,2026-04-04T07:41:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Tumben kumar kairi kaga kocak Yg sekarang gg bahkan bisa Tripelkill,tumben kumar kairi kaga kocak yg sekarang gg bahkan bisa tripelkill,"['tumben', 'kumar', 'kairi', 'kaga', 'kocak', 'yg', 'sekarang', 'gg', 'bahkan', 'bisa', 'tripelkill']","['tumben', 'kumar', 'kairi', 'kaga', 'kocak', 'yang', 'sekarang', 'gg', 'bahkan', 'bisa', 'tripelkill']",Non-Toxic
WnDYQEcFAl4,@JuniRiana-b5p,"makin kuat ajj onic...
kena mental Gold lane indo 🤣🤣🤣",0,2026-04-04T07:15:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,makin kuat ajj onic kena mental Gold lane indo,makin kuat ajj onic kena mental gold lane indo,"['makin', 'kuat', 'ajj', 'onic', 'kena', 'mental', 'gold', 'lane', 'indo']","['makin', 'kuat', 'ajj', 'onic', 'kena', 'mental', 'gold', 'lane', 'indo']",Non-Toxic
WnDYQEcFAl4,@anugrahtulus4266,Mereka pake hp apa sih?,0,2026-04-04T06:41:46Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Mereka pake hp apa sih,mereka pake hp apa sih,"['mereka', 'pake', 'hp', 'apa', 'sih']","['mereka', 'pake', 'hp', 'apa', 'sih']",Non-Toxic
WnDYQEcFAl4,@RafiqAkalil,Baloy kocak,0,2026-04-04T06:33:35Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Baloy kocak,baloy kocak,"['baloy', 'kocak']","['baloy', 'kocak']",Non-Toxic
WnDYQEcFAl4,@po_popo_po_po,ultinya kelra ga ada miss tuh kayanya wkwkkw,0,2026-04-04T06:18:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,ultinya kelra ga ada miss tuh kayanya wkwkkw,ultinya kelra ga ada miss tuh kayanya wkwkkw,"['ultinya', 'kelra', 'ga', 'ada', 'miss', 'tuh', 'kayanya', 'wkwkkw']","['ultinya', 'kelra', 'tidak', 'ada', 'miss', 'tuh', 'kayanya', 'wkwkkw']",Non-Toxic
WnDYQEcFAl4,@ilhamjambiJambi,Kumar,0,2026-04-04T06:14:26Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kumar,kumar,['kumar'],['kumar'],Non-Toxic
WnDYQEcFAl4,@kelraaa-x9n,18:21 tragedi kumar part 3,0,2026-04-04T06:13:07Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,tragedi kumar part,tragedi kumar part,"['tragedi', 'kumar', 'part']","['tragedi', 'kumar', 'part']",Non-Toxic
WnDYQEcFAl4,@RmdnArch,Ingat kelra pas di kasi moskow di IESL lawan gold lane dunia..sampai di ayamin di bas lawan😂,0,2026-04-04T05:51:38Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Ingat kelra pas di kasi moskow di IESL lawan gold lane duniasampai di ayamin di bas lawan,ingat kelra pas di kasi moskow di iesl lawan gold lane duniasampai di ayamin di bas lawan,"['ingat', 'kelra', 'pas', 'di', 'kasi', 'moskow', 'di', 'iesl', 'lawan', 'gold', 'lane', 'duniasampai', 'di', 'ayamin', 'di', 'bas', 'lawan']","['ingat', 'kelra', 'pas', 'di', 'kasi', 'moskow', 'di', 'iesl', 'lawan', 'gold', 'lane', 'duniasampai', 'di', 'ayamin', 'di', 'bas', 'lawan']",Non-Toxic
WnDYQEcFAl4,@adibdzaky3088,caster kaya KB paling ga bisa netral yaa😂😂,0,2026-04-04T05:40:20Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,caster kaya KB paling ga bisa netral yaa,caster kaya kb paling ga bisa netral yaa,"['caster', 'kaya', 'kb', 'paling', 'ga', 'bisa', 'netral', 'yaa']","['caster', 'kaya', 'kb', 'paling', 'tidak', 'bisa', 'netral', 'yaa']",Non-Toxic
WnDYQEcFAl4,@DAFFA-z2t,Bot bgt wkwkkwkw,0,2026-04-04T04:52:45Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Bot bgt wkwkkwkw,bot bgt wkwkkwkw,"['bot', 'bgt', 'wkwkkwkw']","['bot', 'banget', 'wkwkkwkw']",Toxic
WnDYQEcFAl4,@youtubenyleneh86,"Kelra ngeri macro nya coo, kayak udah tau langkah selanjutnya mo kemana, keliatan tadi late game, pas beres war kayak udah tau mo lempar ultimate nya ke mana",0,2026-04-04T04:45:42Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kelra ngeri macro nya coo kayak udah tau langkah selanjutnya mo kemana keliatan tadi late game pas beres war kayak udah tau mo lempar ultimate nya ke mana,kelra ngeri macro nya coo kayak udah tau langkah selanjutnya mo kemana keliatan tadi late game pas beres war kayak udah tau mo lempar ultimate nya ke mana,"['kelra', 'ngeri', 'macro', 'nya', 'coo', 'kayak', 'udah', 'tau', 'langkah', 'selanjutnya', 'mo', 'kemana', 'keliatan', 'tadi', 'late', 'game', 'pas', 'beres', 'war', 'kayak', 'udah', 'tau', 'mo', 'lempar', 'ultimate', 'nya', 'ke', 'mana']","['kelra', 'ngeri', 'macro', 'nya', 'coo', 'kayak', 'udah', 'tau', 'langkah', 'selanjutnya', 'mo', 'kemana', 'keliatan', 'tadi', 'late', 'game', 'pas', 'beres', 'war', 'kayak', 'udah', 'tau', 'mo', 'lempar', 'ultimate', 'nya', 'ke', 'mana']",Non-Toxic
WnDYQEcFAl4,@barisankata8067,gua kalo liat baloy main hc kek ‘ah yaudah dah geek lose. baloy troll’,0,2026-04-04T04:42:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,gua kalo liat baloy main hc kek ah yaudah dah geek lose baloy troll,gua kalo liat baloy main hc kek ah yaudah dah geek lose baloy troll,"['gua', 'kalo', 'liat', 'baloy', 'main', 'hc', 'kek', 'ah', 'yaudah', 'dah', 'geek', 'lose', 'baloy', 'troll']","['gue', 'kalau', 'liat', 'baloy', 'main', 'hc', 'kek', 'ah', 'yaudah', 'sudah', 'geek', 'lose', 'baloy', 'troll']",Toxic
WnDYQEcFAl4,@denirustandi2265,Asli kelra rapih bgt main nya,0,2026-04-04T04:20:16Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Asli kelra rapih bgt main nya,asli kelra rapih bgt main nya,"['asli', 'kelra', 'rapih', 'bgt', 'main', 'nya']","['asli', 'kelra', 'rapih', 'banget', 'main', 'nya']",Non-Toxic
WnDYQEcFAl4,@petani_majujaya,Galak ajg kelra,0,2026-04-04T04:01:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Galak ajg kelra,galak ajg kelra,"['galak', 'ajg', 'kelra']","['galak', 'ajg', 'kelra']",Non-Toxic
WnDYQEcFAl4,@Ceudedeh-tea,Sejauh ini kah gameplay mm ph ama indo. Kelra top,0,2026-04-04T03:59:27Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Sejauh ini kah gameplay mm ph ama indo Kelra top,sejauh ini kah gameplay mm ph ama indo kelra top,"['sejauh', 'ini', 'kah', 'gameplay', 'mm', 'ph', 'ama', 'indo', 'kelra', 'top']","['sejauh', 'ini', 'kah', 'gameplay', 'mm', 'ph', 'ama', 'indo', 'kelra', 'top']",Non-Toxic
WnDYQEcFAl4,@GankedByHope,Mahal bgt kelra,0,2026-04-04T03:48:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Mahal bgt kelra,mahal bgt kelra,"['mahal', 'bgt', 'kelra']","['mahal', 'banget', 'kelra']",Non-Toxic
WnDYQEcFAl4,@BangRAF-d5b,lah kumar,0,2026-04-04T03:13:38Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,lah kumar,lah kumar,"['lah', 'kumar']","['lah', 'kumar']",Non-Toxic
WnDYQEcFAl4,@MuhammadHanif-e7k,Kumar is back,0,2026-04-04T02:51:14Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kumar is back,kumar is back,"['kumar', 'is', 'back']","['kumar', 'is', 'back']",Non-Toxic
WnDYQEcFAl4,@JustHanzz24,Kumar kembali,1,2026-04-04T01:59:25Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Kumar kembali,kumar kembali,"['kumar', 'kembali']","['kumar', 'kembali']",Non-Toxic
WnDYQEcFAl4,@kahfisinai,Zhuxin sky kenapa?,0,2026-04-04T01:48:04Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Zhuxin sky kenapa,zhuxin sky kenapa,"['zhuxin', 'sky', 'kenapa']","['zhuxin', 'sky', 'kenapa']",Non-Toxic
WnDYQEcFAl4,@WhaleShanks11,Worst english cast i have ever watched,0,2026-04-04T01:22:10Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Worst english cast i have ever watched,worst english cast i have ever watched,"['worst', 'english', 'cast', 'i', 'have', 'ever', 'watched']","['worst', 'english', 'cast', 'i', 'have', 'ever', 'watched']",Non-Toxic
WnDYQEcFAl4,@HafizulDaisin,Sepertinya onic akan ada sinar untuk menjadi juara dan akan bermain di m8,0,2026-04-04T01:15:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17,Sepertinya onic akan ada sinar untuk menjadi juara dan akan bermain di m,sepertinya onic akan ada sinar untuk menjadi juara dan akan bermain di m,"['sepertinya', 'onic', 'akan', 'ada', 'sinar', 'untuk', 'menjadi', 'juara', 'dan', 'akan', 'bermain', 'di', 'm']","['sepertinya', 'onic', 'akan', 'ada', 'sinar', 'untuk', 'menjadi', 'juara', 'dan', 'akan', 'bermain', 'di', 'm']",Non-Toxic
